analysis_tissue,pathway_1_key,pathway_2_key,fisher_z,z_capped
Mammary gland,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,1.4263157149566588,False
Optic nerve,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.8673005276940532,False
Quadriceps femoris,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.36544375427139614,False
Retina,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.65327504036838,False
Soleus,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,1.4349318768375188,False
Spleen,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.36544375427139614,False
Spleen-distal,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,1.3195286648076294,False
Thymus,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.16654263659009855,False
Tibialis anterior,DNA_damage_signal_transduction_GO0042770,cell_death_GO0008219,0.2732718531840349,False
Adrenal gland,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,-0.028579206919974304,False
Bone marrow,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.028579206919974304,False
Cecum,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.8673005276940532,False
Cerebellum,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.5493061443340549,False
Dorsal skin,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.14585311137575319,False
Extensor digitorum longus,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.36951958690830033,False
Eye,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.8325038817944554,False
Femoral lateral skin,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,1.0121908822484043,False
Gastrocnemius,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.5372573685445247,False
Heart / Heart right ventricle,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,-0.27980789396771133,False
Kidney,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.15535033406796298,False
Left lobe of the liver,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,-0.0008695654365634813,False
Liver,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.7153730618453623,False
Lung,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.5133193945215102,False
Mammary gland,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.5372573685445247,False
Optic nerve,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.2027325540540822,False
Quadriceps femoris,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,-0.10033534773107558,False
Retina,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.4213253709728249,False
Soleus,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.20402287735082802,False
Spleen,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.8673005276940532,False
Spleen-distal,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.31953997964483477,False
Thymus,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.5466745593119176,False
Tibialis anterior,intrinsic_apoptotic_signaling_GO0008630,DNA_damage_tolerance_GO0006301,0.2732718531840349,False
Adrenal gland,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,-0.3204238405785482,False
Bone marrow,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.8958797346140275,False
Cecum,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,1.4722194895832204,False
Cerebellum,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.44365159750045147,False
Dorsal skin,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,1.4532276795464307,False
Extensor digitorum longus,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,-0.5981253791160128,False
Eye,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.2217462518487018,False
Femoral lateral skin,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,1.0539397385001847,False
Gastrocnemius,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.21539145804622717,False
Heart / Heart right ventricle,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.15269082477559093,False
Kidney,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.40142645577301755,False
Left lobe of the liver,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,-0.41333928659223396,False
Liver,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,-0.3211277866317781,False
Lung,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.4054651081081644,False
Mammary gland,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.2281187167407938,False
Optic nerve,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,1.4722194895832204,False
Quadriceps femoris,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.7752987062055835,False
Retina,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,-0.36176113617874794,False
Soleus,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.7022265480658808,False
Spleen,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.5493061443340549,False
Spleen-distal,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.5863601304109157,False
Thymus,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.21780699745585147,False
Tibialis anterior,intrinsic_apoptotic_signaling_GO0008630,telomere_maintenance_GO0043247,0.0,False
Adrenal gland,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.09922546936191912,False
Bone marrow,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.08592512846332961,False
Cecum,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.8673005276940532,False
Cerebellum,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,-0.2732718531840349,False
Dorsal skin,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.6807258959060999,False
Extensor digitorum longus,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,-0.32926160799694865,False
Eye,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,1.2727656358022175,False
Femoral lateral skin,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,1.0539397385001847,False
Gastrocnemius,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.3329980957469973,False
Heart / Heart right ventricle,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.04244972189324313,False
Kidney,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.32409336817955114,False
Left lobe of the liver,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,-0.2254844317464954,False
Liver,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,1.0294414073293996,False
Lung,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.08592512846332961,False
Mammary gland,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.9101664208360555,False
Optic nerve,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.30951960420311175,False
Quadriceps femoris,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,-0.16823611831060645,False
Retina,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.020760002609093567,False
Soleus,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.7355005292960268,False
Spleen,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.5058004558392399,False
Spleen-distal,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.40218640783508486,False
Thymus,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,0.3540031474818476,False
Tibialis anterior,intrinsic_apoptotic_signaling_GO0008630,telomere_region_GO0000781,-0.1854297894653444,False
Adrenal gland,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.6795223593362576,False
Bone marrow,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.5304359803426314,False
Cecum,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.5493061443340549,False
Cerebellum,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,1.0986122886681098,False
Dorsal skin,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.9924338694669116,False
Extensor digitorum longus,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.9106176436805042,False
Eye,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,1.787108272896898,False
Femoral lateral skin,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,1.2561528119880574,False
Gastrocnemius,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.8157084095764378,False
Heart / Heart right ventricle,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.8381886975546048,False
Kidney,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.7176315962164551,False
Left lobe of the liver,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.21544664263874497,False
Liver,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.9359010884507956,False
Lung,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.7210874097571737,False
Mammary gland,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.34657359027997264,False
Optic nerve,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.30951960420311175,False
Quadriceps femoris,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,1.1467263047153866,False
Retina,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,1.1064622792606331,False
Soleus,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.33500792426826315,False
Spleen,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.5947920334369182,False
Spleen-distal,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,1.0819994648539495,False
Thymus,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.7437790121381562,False
Tibialis anterior,intrinsic_apoptotic_signaling_GO0008630,cell_cycle_GO0007049,0.7196083812871167,False
Adrenal gland,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.34492614233154634,False
Bone marrow,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.32529378307057466,False
Cecum,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.6931471805599453,False
Cerebellum,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.9359010884507956,False
Dorsal skin,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.7330316418565019,False
Extensor digitorum longus,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.7100597286367674,False
Eye,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,1.2399963174927857,False
Femoral lateral skin,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,1.0121908822484043,False
Gastrocnemius,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.4602685113778031,False
Heart / Heart right ventricle,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,-0.03031231090821742,False
Kidney,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.490141842866115,False
Left lobe of the liver,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,-0.1302976186776895,False
Liver,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.9590652924741188,False
Lung,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.6594870985102212,False
Mammary gland,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,1.189111253599833,False
Optic nerve,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.42364893019360184,False
Quadriceps femoris,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.36544375427139614,False
Retina,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.25704147781814857,False
Soleus,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.2940538718648645,False
Spleen,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.8047189562170501,False
Spleen-distal,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.7520386983881371,False
Thymus,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.7179093698564537,False
Tibialis anterior,intrinsic_apoptotic_signaling_GO0008630,DNA_replication_GO0006260,0.0166682101337959,False
Adrenal gland,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.6144510936842308,False
Bone marrow,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.32529378307057466,False
Cecum,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.8673005276940532,False
Cerebellum,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.8047189562170501,False
Dorsal skin,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,1.5004416517201016,False
Extensor digitorum longus,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.69874634321496,False
Eye,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.903879905287248,False
Femoral lateral skin,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.8673005276940532,False
Gastrocnemius,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.6205561756376964,False
Heart / Heart right ventricle,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.8381886975546048,False
Kidney,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.7156596093621723,False
Left lobe of the liver,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.4041312509028297,False
Liver,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.6171245578543701,False
Lung,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.22573569055840395,False
Mammary gland,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.2537973015922721,False
Optic nerve,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.30951960420311175,False
Quadriceps femoris,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.5273245826234969,False
Retina,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,1.2009489732940142,False
Soleus,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,-0.09002570412970774,False
Spleen,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,-0.10033534773107558,False
Spleen-distal,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.9101664208360555,False
Thymus,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.8343527787663363,False
Tibialis anterior,intrinsic_apoptotic_signaling_GO0008630,DNA_templated_transcription_GO0006351,0.9359010884507956,False
Adrenal gland,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.5537114591751323,False
Bone marrow,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.5304359803426314,False
Cecum,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,1.4722194895832204,False
Cerebellum,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,1.0986122886681098,False
Dorsal skin,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,1.1657791361312166,False
Extensor digitorum longus,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.29000874021460155,False
Eye,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.5493061443340549,False
Femoral lateral skin,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.9729550745276566,False
Gastrocnemius,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.4602685113778031,False
Heart / Heart right ventricle,intrinsic_apoptotic_signaling_GO0008630,translation_GO0006412,0.2027325540540822,False
